Position,Freq_D,Freq_R,SNPs
527316,100,100,1
528354,100,100,1
534427,100,100,1
546357,99.15,100,1
548871,100,99.3,1
551525,100,100,1
555991,100,100,1
565404,98.72,100,1
565655,100,100,1
569953,97.26,97.3,1
573384,98.75,100,1
580772,94.12,75,1
584171,100,100,1
584511,100,100,1
590763,100,100,1
597816,99.02,100,1
599868,97.78,100,1
614276,99.27,100,1
615939,100,100,1
627575,99.01,100,1
630722,100,100,1
637319,100,100,1
648856,100,100,1
655986,100,100,1
657578,98.95,100,1
659341,100,100,1
662911,100,100,1
665293,98.94,100,1
667026,100,100,1
670545,99.15,100,1
684290,100,100,1
685608,100,100,1
690248,100,100,1
690450,100,100,1
700776,100,100,1
705602,100,100,1
712693,100,97.22,1
713310,100,100,1
715266,100,100,1
717588,100,100,1
757182,100,100,1
763031,100,100,1
767414,100,100,1
776100,100,100,1
815236,100,100,1
815851,100,99.28,1
817603,100,100,1
820483,100,100,1
820752,98.92,100,1
821907,98.13,100,1
822003,99.17,100,1
829754,98.92,100,1
832201,100,100,1
832246,100,100,1
841764,99.01,100,1
856029,100,99.25,1
857696,100,100,1
862394,100,100,1
871271,100,99.1,1
880562,100,100,1
882257,100,100,1
894888,100,100,1
900221,100,100,1
903550,100,100,1
911261,99.1,100,1
913274,100,100,1
916046,100,100,1
931123,100,100,1
932280,100,99.29,1
933699,100,100,1
934230,100,100,1
934611,100,100,1
938246,100,100,1
941845,100,100,1
942688,100,100,1
945214,99.15,100,1
948294,100,100,1
949080,100,100,1
949535,100,100,1
951142,100,100,1
951561,98.99,100,1
951634,100,100,1
955430,100,100,1
957117,100,100,1
960367,100,100,1
966404,100,100,1
986944,99.09,100,1
996928,100,100,1
996982,100,100,1
1014815,100,100,1
1024346,100,100,1
1037012,100,100,1
1040706,100,100,1
1047165,100,100,1
1054784,100,100,1
1060865,100,100,1
1063765,100,100,1
1068432,100,100,1
1070702,100,100,1
1075279,100,100,1
1080192,100,100,1
1082445,100,100,1
1087193,97.98,100,1
1097023,100,100,1
1098523,98.92,100,1
1104690,100,100,1
1105284,100,100,1
1106422,98.88,100,1
1107940,100,100,1
1109163,100,100,1
1110956,98.98,100,1
1113290,100,100,1
1123597,100,100,1
1130526,100,100,1
1131300,100,100,1
1143832,97.89,100,1
1144585,100,100,1
1148259,99.21,100,1
1149551,99.12,100,1
1155457,100,100,1
1160770,100,100,1
1178116,99.09,100,1
1200418,100,100,1
1203824,100,100,1
1211369,100,100,1
1220570,100,100,1
1227217,99.09,100,1
1228309,100,99.22,1
1230778,100,100,1
1235446,100,100,1
1239704,100,100,1
1248382,100,100,1
1248936,100,100,1
1248978,100,100,1
1250340,100,100,1
1250357,100,100,1
1251199,100,100,1
1254562,100,100,1
1273071,100,100,1
1281771,98.44,100,1
1287112,100,100,1
1292102,100,100,1
1304001,100,100,1
1305400,100,99.44,1
1306259,99.16,100,1
1307598,100,100,1
1310316,100,100,1
1319916,99.09,100,1
1320762,100,100,1
1327890,100,100,1
1340850,12.7,14.12,1
1340856,12.98,13.87,1
1340859,12.88,14.92,1
1340874,14.71,13.73,1
1340907,16.06,13.88,1
1340931,16.91,14.78,1
1340934,16.9,13.88,1
1341040,100,100,1
1341044,98.32,97.2,1
1351172,100,100,1
1358042,100,98.67,1
1358940,100,100,1
1360209,100,100,1
1362006,100,100,1
1367484,100,100,1
1368947,100,100,1
1390763,100,100,1
1393626,98.28,98.82,1
1395010,100,100,1
1397201,100,100,1
1400396,100,100,1
1400963,100,100,1
1408808,0,100,2
1410062,100,100,1
1413148,100,100,1
1416222,0,17.84,2
1416232,0,16.32,2
1416234,0,17.2,2
1417554,100,100,1
1424699,100,100,1
1432257,98.99,100,1
1445781,100,100,1
1458144,100,100,1
1461309,100,100,1
1474001,100,100,1
1479085,100,100,1
1480205,28.39,19.44,1
1480219,28.85,22.89,1
1480243,26.67,19.88,1
1480945,42.66,43.75,1
1480948,42.96,42.86,1
1490905,100,100,1
1490911,100,100,1
1492194,100,100,1
1496964,100,100,1
1505194,100,100,1
1505973,100,100,1
1507312,100,100,1
1523175,100,100,1
1523791,100,100,1
1526819,100,100,1
1540141,100,100,1
1544255,100,100,1
1546703,100,100,1
1548087,99.07,100,1
1557709,100,100,1
1559562,100,100,1
1563717,100,100,1
1570229,100,100,1
1570566,100,100,1
1574206,100,100,1
1575088,100,100,1
1580214,97.96,99.28,1
1584379,100,100,1
1585283,100,100,1
1585404,100,100,1
1588899,100,100,1
1589567,99.12,100,1
1600685,100,100,1
1600835,100,100,1
1608276,100,100,1
1609840,100,100,1
1611283,100,100,1
1612621,13.28,25,1
1612648,26.56,46.58,1
1623554,100,100,1
1624791,100,100,1
1627351,100,100,1
1630148,100,100,1
1639418,100,100,1
1639643,100,100,1
1640442,100,100,1
1645802,99.26,100,1
1659994,100,100,1
1676290,100,100,1
1682181,99.09,100,1
1688300,100,100,1
1689349,99.07,100,1
1692141,100,100,1
1693561,100,100,1
1694547,100,100,1
1695674,99,100,1
1698911,100,100,1
1699849,100,100,1
1703824,100,100,1
1706746,98.44,100,1
1709432,100,100,1
1713192,98.86,100,1
1716472,100,100,1
1719391,100,100,1
1726816,100,100,1
1738516,100,100,1
1760923,100,100,1
1761789,98.92,100,1
1773674,100,100,1
1791297,100,100,1
1792777,100,100,1
1792778,100,100,1
1797577,100,100,1
1798355,100,100,1
1804409,100,100,1
1805958,99.13,100,1
1826054,100,99.12,1
1839260,100,100,1
1839759,100,100,1
1847919,100,100,1
1849609,100,100,1
1854300,98.82,100,1
1859559,100,100,1
1872959,100,100,1
1875789,100,100,1
1878353,100,100,1
1888128,100,100,1
1889073,100,99.05,1
1894422,98.98,100,1
1895471,0,23.14,2
1895528,93.33,77.05,1
1900800,98.41,100,1
1903204,98.55,100,1
1904104,99.11,100,1
1906336,98.96,100,1
1916137,100,100,1
1920120,100,100,1
1924959,100,100,1
1935070,98.1,100,1
1935695,100,100,1
1936525,100,100,1
1939763,100,100,1
1944107,100,100,1
1952160,98.28,100,1
1956523,100,100,1
1960284,100,99.12,1
1963957,100,100,1
1971725,100,100,1
1976541,100,100,1
1998063,100,100,1
1998122,100,100,1
1998141,100,100,1
1999881,100,100,1
2010614,99.21,100,1
2017291,100,100,1
2019236,100,100,1
2062922,100,100,1
2072190,98.06,100,1
2074514,100,100,1
2074754,100,100,1
2077218,98.31,100,1
2084283,100,100,1
2085217,0,100,2
2093715,100,100,1
2094513,100,100,1
2097144,100,100,1
2108141,100,100,1
2108890,100,100,1
2110365,100,98.18,1
2120796,100,100,1
2122625,100,100,1
2122976,99.21,98.6,1
2128372,100,100,1
2129281,100,100,1
2130529,100,100,1
2135870,100,100,1
2145878,100,98.99,1
2147022,100,100,1
2151678,100,100,1
2154724,98.96,100,1
2156868,100,100,1
2158109,100,100,1
2160998,100,100,1
2177073,100,99.43,1
2184176,100,100,1
2198552,100,100,1
2199052,99.01,100,1
2199416,100,100,1
2209465,100,100,1
2211826,100,100,1
2212762,100,100,1
2218012,100,100,1
2222308,100,100,1
2223996,100,100,1
2229801,100,100,1
2231486,100,100,1
2241742,100,100,1
2242825,99.22,100,1
2243034,100,100,1
2245300,100,100,1
2246603,100,100,1
2246960,100,100,1
2247677,100,100,1
2257126,100,100,1
2262620,100,100,1
2262679,100,100,1
2262698,100,100,1
2262857,100,100,1
2265059,97.94,100,1
2282376,100,100,1
2282377,100,100,1
2296042,100,100,1
2300546,98.98,100,1
2300552,100,100,1
2300555,100,100,1
2301089,100,100,1
2301782,100,100,1
2311099,100,100,1
2328228,100,100,1
2328543,99.19,100,1
2329533,100,100,1
2331620,99.08,98.04,1
2331789,100,100,1
2334007,100,100,1
2335075,100,100,1
2335494,100,100,1
2338866,100,100,1
2338912,100,100,1
2338990,100,100,1
2338994,100,100,1
2339255,100,100,1
2341030,98.89,100,1
2345037,99.01,100,1
2348446,100,100,1
2350186,98.31,100,1
2361604,100,100,1
2369186,100,100,1
2369326,100,100,1
2376425,100,100,1
2379743,100,100,1
2386180,100,100,1
2388641,98.15,100,1
2390299,98.94,100,1
2391937,100,99.4,1
2413246,100,100,1
2418223,0,100,2
2419142,98.18,100,1
2421816,100,100,1
2425471,99.17,100,1
2437259,100,100,1
2440926,98.25,100,1
2443170,100,100,1
2447539,100,100,1
2447886,100,100,1
2448458,100,100,1
2449295,100,100,1
2462871,100,100,1
2470591,100,100,1
2472956,100,100,1
2480796,100,100,1
2484301,97.3,97.76,1
2494789,100,100,1
2495500,100,100,1
2496902,100,100,1
2499726,100,99.23,1
2501148,100,100,1
2507254,100,100,1
2509140,100,100,1
2511712,100,100,1
2516336,100,100,1
2516567,100,100,1
2518132,100,100,1
2526974,100,100,1
2529680,100,100,1
2531742,99.25,100,1
2532017,30.84,0,2
2550002,98.92,100,1
2553809,100,100,1
2562783,98.94,100,1
2563958,98.94,100,1
2566768,100,100,1
2573756,100,100,1
2577246,100,100,1
2578626,99.03,100,1
2581109,100,100,1
2589216,100,100,1
2593795,100,100,1
2598400,100,100,1
2604109,100,100,1
2605293,99,100,1
2608117,100,100,1
2608488,100,99.27,1
2625924,97.67,100,1
2626062,19.61,18.79,1
2626108,91.18,86.31,1
2626189,100,100,1
2626191,100,100,1
2626244,28.24,33.97,1
2626247,29.46,33.95,1
2626295,24.83,31.31,1
2626304,24.52,27.5,1
2626319,21.09,20.9,1
2626322,19.86,16.76,1
2626328,17.04,16.76,1
2630158,33.91,30.63,1
2630161,32.48,29.56,1
2630188,29.46,27.21,1
2630224,22.43,13.39,1
2630233,18.87,8.16,1
2631556,43.79,31.82,1
2631565,45.56,34.13,1
2631574,47.13,36.41,1
2631583,46.89,39.11,1
2631599,47.51,39.17,1
2631620,43.58,35.29,1
2631641,100,99.42,1
2631743,20,15.68,1
2631747,17.56,15.59,1
2631755,18.66,14.87,1
2631761,18.52,16.2,1
2631779,18.9,14.44,1
2631827,13.45,14.42,1
2631840,13.68,14.81,1
2631899,15.11,16.67,1
2631905,16.15,16.85,1
2631914,15.56,17.82,1
2631977,19.05,24.46,1
2641840,100,100,1
2642383,100,99.19,1
2660319,100,99.21,1
2662532,98.88,100,1
2680658,100,98.75,1
2691713,100,100,1
2695378,100,100,1
2698893,100,100,1
2700988,98.86,100,1
2702235,100,100,1
2709795,100,100,1
2712913,99.21,98.94,1
2713795,100,100,1
2723506,100,100,1
2737092,100,100,1
2737572,100,100,1
2740693,100,100,1
2764939,100,100,1
2790458,100,100,1
2791098,99.13,100,1
2791475,99.03,100,1
2807486,100,100,1
2809250,100,100,1
2821342,100,100,1
2825466,100,100,1
2841022,98.77,100,1
2847281,100,100,1
2848471,98.81,100,1
2858669,99.12,100,1
2865882,100,100,1
2870386,100,100,1
2878980,100,100,1
2880702,100,100,1
2884398,100,99.48,1
2884442,100,99.44,1
2886570,100,100,1
2888201,100,100,1
2890029,100,100,1
2897871,100,99.34,1
2925153,98.94,100,1
2925962,100,100,1
2927511,100,100,1
2953307,100,100,1
2955061,100,100,1
2955233,100,100,1
2959324,100,100,1
2970017,100,100,1
2970018,98.63,100,1
2970019,100,100,1
2980970,100,100,1
2985216,100,100,1
2988630,100,100,1
2994187,98.86,100,1
3000362,100,100,1
3003115,100,100,1
3004802,98.51,100,1
3005185,100,100,1
3005789,100,100,1
3006898,100,100,1
3007238,100,100,1
3009692,100,100,1
3010420,100,100,1
3013406,100,100,1
3017134,100,100,1
3022433,100,100,1
3027606,100,100,1
3027798,100,100,1
3031168,100,100,1
3035210,100,100,1
3037377,100,98.88,1
3041871,100,98.92,1
3045599,98.88,100,1
3057190,100,100,1
3066417,100,99.24,1
3069167,100,100,1
3069805,100,100,1
3085926,98.98,100,1
3086788,100,100,1
3087095,100,100,1
3088625,99.01,100,1
3099355,100,100,1
3104189,100,100,1
3105144,100,100,1
3112877,100,100,1
3113872,100,100,1
3118449,100,100,1
3131473,100,100,1
3133054,100,96.92,1
3133055,100,100,1
3133536,100,100,1
3135896,100,100,1
3137237,100,100,1
3168967,99.08,100,1
3174496,100,100,1
3180988,100,100,1
3188769,100,100,1
3189242,100,100,1
3189580,98.21,99.22,1
3190721,100,100,1
3195731,98.77,100,1
3200304,100,100,1
3208502,98.2,99.35,1
3232703,13.92,5.94,1
3232759,42.11,36.33,1
3232815,14.48,5.81,1
3236933,100,100,1
3237038,100,100,1
3244414,100,100,1
3247874,100,100,1
3254880,100,100,1
3256494,99.05,100,1
3266030,100,100,1
3271037,100,100,1
3273138,100,100,1
3296721,100,100,1
3302683,100,100,1
3311119,100,100,1
3314412,100,100,1
3326554,100,100,1
3335708,100,100,1
3336587,100,100,1
3336646,60.98,0,2
3336825,100,100,1
3352932,100,98.95,1
3362528,98.63,100,1
3369869,100,99.25,1
3371260,100,100,1
3385323,100,99.22,1
3401871,100,100,1
3402816,100,100,1
3404376,100,99.25,1
3415332,98.99,100,1
3419467,100,100,1
3420825,100,100,1
3440542,100,100,1
3441309,98.36,100,1
3454263,100,100,1
3455686,100,100,1
3456065,99.16,100,1
3456403,100,100,1
3457514,100,100,1
3462135,100,99.22,1
3463912,100,100,1
3464629,100,100,1
3467465,100,100,1
3474120,98.94,100,1
3475159,100,100,1
3478698,18.4,9.66,1
3478719,17.26,10.44,1
3480474,100,100,1
3480789,100,100,1
3498418,100,100,1
3505005,100,100,1
3509091,100,99.19,1
3518167,98.65,100,1
3521044,100,100,1
3530955,100,100,1
3548774,98.82,100,1
3555699,99.07,100,1
3556275,100,99.32,1
3560645,100,100,1
3566943,100,100,1
3571834,100,100,1
3573282,0,100,2
3573636,100,100,1
3577958,100,100,1
3594400,100,100,1
3614982,100,100,1
3619435,99.15,100,1
3621423,100,100,1
3624486,100,100,1
3625065,100,100,1
3638093,98.94,100,1
3647041,100,100,1
3658266,100,100,1
3670040,100,100,1
3672367,98.86,100,1
3679949,100,100,1
3681548,100,100,1
3686724,100,100,1
3690016,100,100,1
3691061,15.09,21.47,1
3691063,13.76,21.12,1
3693681,100,100,1
3696181,100,100,1
3697708,100,100,1
3714757,100,100,1
3719810,92.98,100,1
3771628,100,100,1
3772616,100,100,1
3785946,98.61,100,1
3786033,100,100,1
3788365,98.91,100,1
3798095,99.03,100,1
3808103,100,100,1
3811629,100,100,1
3815477,100,100,1
3820523,36.69,45,1
3820545,33.87,41.06,1
3829770,100,100,1
3830695,100,100,1
3836739,99.15,100,1
3851888,100,100,1
3864995,99.15,100,1
3871246,100,100,1
3874726,100,100,1
3885605,100,100,1
3885886,100,100,1
3893480,100,100,1
3898869,100,100,1
3909235,100,100,1
3922836,98.88,100,1
3958403,100,100,1
3984321,100,100,1
3987001,100,100,1
3987991,99.09,100,1
3989914,100,100,1
3994898,100,100,1
4005114,100,100,1
4005607,98.99,100,1
4008747,100,100,1
4012219,100,100,1
4019329,100,100,1
4024273,100,100,1
4028292,99.21,100,1
4028752,98.95,100,1
4054637,100,100,1
4056416,100,100,1
4060210,100,100,1
4067152,100,100,1
4069292,100,100,1
4078863,100,100,1
4087792,100,100,1
4088526,0,100,2
4089058,100,100,1
4092592,98.39,100,1
4095295,99.17,100,1
4105757,100,100,1
4107074,100,100,1
4112429,100,100,1
4112775,100,100,1
4116682,100,100,1
4117161,100,100,1
4119246,100,100,1
4120983,98.75,100,1
4121675,100,100,1
4130711,100,100,1
4138377,100,100,1
4145737,100,100,1
4151855,100,100,1
4156239,100,100,1
4156503,99.17,100,1
4158361,100,100,1
4159195,100,100,1
4159689,99.12,100,1
4172907,100,99.41,1
4179089,99.17,100,1
4182695,100,100,1
4188020,99.18,100,1
4193482,98.37,100,1
4194474,100,99.05,1
4197138,100,98.92,1
4197189,100,100,1
4200220,100,100,1
4202383,100,100,1
4205120,100,100,1
4207343,98.9,100,1
4210876,100,100,1
4215484,100,100,1
4216255,98.96,100,1
4217557,100,100,1
4223172,100,100,1
4232327,100,100,1
4234664,100,100,1
4240671,99.12,100,1
4247646,100,100,1
4251697,100,98.89,1
4255922,100,100,1
4257220,100,100,1
4261499,100,100,1
4263279,99.14,100,1
4263370,100,100,1
4269387,100,100,1
4269606,100,100,1
4284570,100,100,1
4287164,100,100,1
4287361,100,100,1
4289953,98.97,100,1
4290564,100,100,1
4290827,100,100,1
4292809,100,100,1
4296015,99.28,100,1
4307179,100,100,1
4309775,98.88,100,1
4313128,100,100,1
4314645,100,100,1
4316566,98.85,100,1
4323006,98.63,100,1
4329782,100,100,1
4329796,100,100,1
4334425,100,100,1
4336597,100,100,1
4338732,100,100,1
4354855,100,100,1
4357597,100,100,1
4359165,100,0,2
4366195,100,100,1
4367649,100,100,1
4372353,100,100,1
4374228,100,100,1
4377033,100,100,1
4383655,98.15,100,1
4384007,100,100,1
4385187,100,100,1
4386142,100,100,1
4386228,100,100,1
4393178,100,100,1
4394210,100,100,1
4395387,100,98.11,1
4399280,100,100,1
4399715,100,100,1
4407588,100,100,1
4408920,100,100,1
4408923,100,100,1
4410537,100,100,1
