Position,Freq_D,Freq_R,SNPs
580772,100,100,1
584171,100,100,1
584511,100,100,1
590763,100,100,1
597816,100,100,1
599868,100,100,1
630722,100,100,1
637319,100,100,1
648856,100,100,1
655986,100,100,1
657578,100,100,1
659341,100,100,1
662911,100,100,1
665293,100,100,1
670545,100,100,1
684290,100,100,1
685608,99.01,100,1
685791,99.08,99.01,1
690248,100,100,1
690450,100,100,1
700776,98.84,100,1
705602,100,100,1
711929,100,100,1
712693,100,100,1
713310,100,100,1
715266,100,100,1
717588,100,100,1
745334,100,100,1
757182,100,100,1
763031,98.86,100,1
767414,100,100,1
776100,100,100,1
790192,100,100,1
815236,100,100,1
815851,100,98.9,1
820483,100,100,1
820752,100,100,1
821907,100,100,1
832201,100,100,1
832246,100,100,1
841764,100,100,1
857696,100,100,1
871271,100,100,1
880562,100,100,1
882257,100,100,1
894888,100,100,1
900221,100,100,1
903550,100,100,1
911261,99.07,100,1
913274,100,100,1
916046,100,100,1
931123,98.9,100,1
932280,100,100,1
933699,100,100,1
934230,100,100,1
934611,100,100,1
938246,100,100,1
941845,100,100,1
945214,100,100,1
948294,100,100,1
949535,100,100,1
951142,100,100,1
957117,100,100,1
960367,100,100,1
964544,100,100,1
965581,100,100,1
984021,100,100,1
988212,100,100,1
996982,100,100,1
997898,100,100,1
1002952,100,100,1
1014815,100,100,1
1024346,100,100,1
1037012,100,100,1
1040706,100,100,1
1041342,100,100,1
1047039,100,100,1
1047165,100,100,1
1051989,100,100,1
1054784,98.95,100,1
1063765,100,98.95,1
1068432,98.88,100,1
1070702,98.99,100,1
1075279,98.8,100,1
1080192,100,100,1
1082445,100,100,1
1084628,100,100,1
1087193,100,98.7,1
1097023,100,100,1
1098523,100,100,1
1104690,100,100,1
1105284,100,100,1
1106422,100,100,1
1107940,100,100,1
1109163,100,100,1
1110956,100,100,1
1113290,100,100,1
1123597,100,100,1
1130526,100,100,1
1131300,100,100,1
1135120,100,100,1
1143832,100,100,1
1144585,100,100,1
1148259,100,100,1
1149551,100,100,1
1178116,100,99.15,1
1200418,100,100,1
1203824,100,100,1
1208611,98.25,100,1
1211369,100,100,1
1219560,100,100,1
1220570,100,100,1
1227217,100,100,1
1230778,100,100,1
1235446,100,100,1
1242489,100,100,1
1248156,100,100,1
1248382,98.1,100,1
1248936,100,100,1
1248978,100,100,1
1249110,100,100,1
1250340,100,100,1
1250357,100,100,1
1251199,100,100,1
1254562,100,100,1
1256642,100,100,1
1273071,100,100,1
1281771,100,100,1
1285591,100,98.81,1
1287112,100,98.99,1
1292102,100,100,1
1301474,100,98.81,1
1303747,100,100,1
1306259,100,99.04,1
1307598,100,100,1
1310316,100,100,1
1327890,100,98.17,1
1341040,100,100,1
1341044,100,100,1
1346171,100,100,1
1351172,100,100,1
1351917,100,98.82,1
1352816,100,100,1
1358940,100,100,1
1360209,100,100,1
1362006,100,100,1
1362889,100,100,1
1367484,100,100,1
1368947,100,100,1
1390763,100,100,1
1393626,98.28,100,1
1395010,100,100,1
1397201,100,100,1
1400396,100,100,1
1410062,100,100,1
1413148,98.94,100,1
1417554,100,98.67,1
1424699,98.25,100,1
1439973,100,100,1
1445781,100,100,1
1458144,100,100,1
1461309,100,100,1
1474001,100,100,1
1476812,100,100,1
1479085,100,100,1
1480945,100,100,1
1480948,100,100,1
1490905,100,99.05,1
1490911,100,100,1
1492194,100,100,1
1496964,100,100,1
1505194,100,100,1
1505973,100,100,1
1523175,100,100,1
1523791,100,100,1
1526819,100,100,1
1540141,100,100,1
1544255,100,100,1
1546703,100,98.92,1
1548087,100,100,1
1559562,100,100,1
1563717,100,100,1
1570566,100,100,1
1574206,100,100,1
1584379,100,100,1
1585283,100,100,1
1585404,100,100,1
1588899,100,100,1
1600685,100,100,1
1608276,100,100,1
1609840,100,100,1
1611283,100,100,1
1612621,22.55,12.79,1
1612648,26,22.67,1
1624791,100,100,1
1627351,100,100,1
1630148,100,100,1
1639418,100,100,1
1639643,97.18,100,1
1640442,100,100,1
1645802,99.22,100,1
1659994,100,100,1
1676290,100,100,1
1688300,100,100,1
1689349,100,100,1
1691658,100,100,1
1692141,100,100,1
1693561,100,100,1
1694547,100,100,1
1695674,100,100,1
1698911,100,99,1
1699849,100,100,1
1706746,100,100,1
1709432,100,100,1
1713192,100,100,1
1716472,100,100,1
1718765,100,100,1
1719391,100,100,1
1726816,100,100,1
1760923,100,100,1
1761789,100,100,1
1771644,100,100,1
1778704,100,100,1
1792777,100,100,1
1792778,100,100,1
1797577,100,100,1
1798355,100,100,1
1801867,100,100,1
1804409,100,100,1
1826054,100,100,1
1839260,100,100,1
1839759,100,100,1
1839863,100,100,1
1845524,100,100,1
1847919,100,100,1
1849609,100,100,1
1851234,100,100,1
1852224,100,99.03,1
1854300,100,98.96,1
1859559,100,100,1
1872959,100,100,1
1885768,100,98.7,1
1888128,100,100,1
1888678,100,100,1
1889073,100,100,1
1894422,100,100,1
1896581,98.8,100,1
1900800,100,100,1
1906336,100,100,1
1908713,100,100,1
1916137,100,100,1
1920120,100,100,1
1924959,98.86,100,1
1935695,100,100,1
1936525,100,100,1
1939763,100,100,1
1944107,100,100,1
1952160,100,100,1
1956523,100,100,1
1958662,100,100,1
1960284,100,100,1
1963957,100,100,1
1966408,100,100,1
1971725,100,100,1
1980457,100,98.51,1
2010614,100,100,1
2017090,98.9,100,1
2017291,100,100,1
2019236,100,100,1
2059089,100,100,1
2062922,100,100,1
2072190,100,100,1
2074458,100,100,1
2074754,100,100,1
2077218,100,100,1
2093715,100,100,1
2097144,100,100,1
2098204,100,100,1
2103798,100,100,1
2108141,100,100,1
2108890,100,100,1
2110365,100,100,1
2117180,100,98.65,1
2120796,100,100,1
2122625,100,100,1
2122976,100,100,1
2124274,100,100,1
2124568,100,100,1
2128372,100,100,1
2129281,100,100,1
2130529,100,100,1
2135870,100,100,1
2140673,100,100,1
2145878,100,100,1
2147022,100,100,1
2147759,100,98.75,1
2151678,100,100,1
2154724,100,100,1
2156868,100,100,1
2158109,100,100,1
2158563,100,98.97,1
2160998,98.75,100,1
2173434,100,100,1
2177073,100,100,1
2184176,100,100,1
2199052,100,100,1
2199416,100,100,1
2200619,100,98.81,1
2209465,100,100,1
2211477,100,98.46,1
2211826,100,98.44,1
2212762,100,100,1
2218012,100,100,1
2222308,100,100,1
2229801,100,100,1
2231486,100,100,1
2241742,100,100,1
2243034,100,100,1
2246603,98.59,98.82,1
2246960,100,100,1
2247677,100,100,1
2265059,100,100,1
2282111,100,100,1
2282376,100,100,1
2282377,100,100,1
2296042,100,100,1
2300546,100,100,1
2300552,100,100,1
2300555,100,98.53,1
2301089,100,100,1
2311099,100,100,1
2324127,100,100,1
2326164,100,100,1
2328543,100,100,1
2329533,100,97.85,1
2330280,100,100,1
2331620,97.67,100,1
2331789,100,100,1
2334007,100,100,1
2335075,100,100,1
2335494,100,100,1
2338492,100,100,1
2338866,100,100,1
2338912,100,100,1
2338990,100,98.53,1
2338994,100,100,1
2339255,100,100,1
2339719,100,100,1
2339726,100,100,1
2341030,100,100,1
2345037,100,100,1
2348446,100,100,1
2350186,100,100,1
2353754,98.7,100,1
2355127,100,100,1
2360530,100,100,1
2361604,100,100,1
2369186,100,100,1
2369326,100,100,1
2370996,100,100,1
2375885,100,98.63,1
2376425,100,100,1
2379743,100,100,1
2388641,100,100,1
2390299,100,100,1
2402126,100,100,1
2413246,100,100,1
2419142,95.83,100,1
2421816,100,100,1
2425471,100,100,1
2437259,100,100,1
2440926,100,100,1
2447539,100,98.94,1
2448458,99.03,100,1
2449295,100,100,1
2462871,100,100,1
2470591,100,100,1
2472956,100,98.61,1
2495500,100,100,1
2499726,100,100,1
2501148,100,100,1
2501205,100,100,1
2507254,100,100,1
2509140,100,100,1
2511712,100,100,1
2516567,100,100,1
2518132,100,100,1
2526974,98.78,100,1
2529680,100,100,1
2531742,100,100,1
2562783,100,100,1
2563958,100,100,1
2566768,100,100,1
2573756,100,100,1
2577246,100,100,1
2578626,100,100,1
2581109,100,100,1
2589216,100,100,1
2594687,100,100,1
2598400,100,100,1
2605293,100,100,1
2608117,100,100,1
2608488,100,100,1
2625924,100,100,1
2626108,91.01,92.42,1
2626189,100,100,1
2626191,100,100,1
2631556,27.56,27.59,1
2631565,28.89,27.5,1
2631574,28.89,27.97,1
2631583,27.86,30.16,1
2631599,30.94,32.81,1
2631620,29.8,30.6,1
2631641,100,100,1
2641840,100,100,1
2642383,98.28,99.08,1
2645303,100,100,1
2660319,100,100,1
2668653,100,100,1
2671479,98.7,100,1
2680658,100,100,1
2691713,98.97,100,1
2695378,100,100,1
2708374,100,100,1
2709795,100,100,1
2712913,100,100,1
2713795,100,100,1
2723506,100,100,1
2724235,98.67,98.31,1
2731060,100,100,1
2736085,100,100,1
2737572,100,100,1
2740693,100,100,1
2764939,100,100,1
2778956,100,100,1
2790458,100,100,1
2791098,100,100,1
2791475,100,100,1
2807486,100,100,1
2809250,100,100,1
2810913,100,100,1
2821342,100,100,1
2823204,98.97,100,1
2825466,100,100,1
2841022,100,100,1
2847281,100,100,1
2858669,100,100,1
2865882,100,100,1
2868793,100,100,1
2870386,100,100,1
2878980,100,100,1
2880702,100,100,1
2884398,100,100,1
2886570,100,100,1
2888201,100,100,1
2897871,100,100,1
2925962,100,100,1
2927511,98.89,98.8,1
2941852,100,100,1
2947208,100,100,1
2947476,100,100,1
2952621,100,100,1
2953307,100,100,1
2953592,100,100,1
2955061,100,98.98,1
2955233,100,100,1
2959324,100,100,1
2967230,100,100,1
2970017,100,98.08,1
2970018,100,100,1
2970019,100,100,1
2980970,100,100,1
2985216,100,100,1
2988630,100,100,1
2994187,100,100,1
3000362,100,100,1
3003115,100,100,1
3005185,100,100,1
3005789,100,100,1
3006898,100,100,1
3007238,100,100,1
3008367,100,100,1
3009692,100,100,1
3010420,100,100,1
3017134,98.85,100,1
3021957,100,100,1
3027606,100,100,1
3027798,100,100,1
3031168,100,100,1
3037377,100,100,1
3038755,100,100,1
3041871,100,100,1
3069167,100,100,1
3069805,100,100,1
3071621,100,100,1
3074873,100,100,1
3081209,100,100,1
3086788,100,100,1
3088625,100,100,1
3089162,100,100,1
3104189,100,100,1
3105144,100,100,1
3112877,100,97.83,1
3113872,100,98.91,1
3118449,100,100,1
3131473,100,100,1
3133054,100,100,1
3133055,100,100,1
3133536,100,100,1
3135896,100,100,1
3137237,100,100,1
3152081,100,100,1
3159086,100,100,1
3168967,98.97,100,1
3170635,100,100,1
3174496,100,100,1
3179283,98.94,97.22,1
3180988,100,100,1
3184136,100,100,1
3188769,98.94,100,1
3189242,100,100,1
3189580,98.89,98.77,1
3190721,100,100,1
3195731,100,100,1
3200304,100,100,1
3232759,40.51,39.33,1
3244414,100,100,1
3245892,100,100,1
3247874,100,100,1
3254880,98.63,100,1
3256494,100,98.85,1
3261195,100,98.59,1
3266030,100,100,1
3271037,100,100,1
3273138,100,100,1
3296721,100,100,1
3302683,100,100,1
3311119,100,100,1
3314412,99.08,100,1
3323549,100,100,1
3326554,100,100,1
3328451,100,100,1
3331602,100,100,1
3335708,98.7,100,1
3336646,45.65,52.78,1
3336825,100,100,1
3339260,98.92,100,1
3344192,100,100,1
3345230,100,100,1
3352932,100,100,1
3369869,100,100,1
3371260,100,100,1
3376122,100,100,1
3383912,100,100,1
3395471,100,100,1
3401871,100,98.67,1
3402816,100,100,1
3404376,99.07,100,1
3415332,100,100,1
3419467,100,100,1
3420825,100,100,1
3421131,100,100,1
3423304,100,100,1
3434721,100,100,1
3440542,100,98.82,1
3445161,100,100,1
3454263,100,100,1
3455686,100,100,1
3457514,100,100,1
3462135,100,100,1
3464629,100,100,1
3467465,100,100,1
3475159,100,100,1
3479971,100,100,1
3480474,100,100,1
3480789,100,100,1
3498418,96.97,100,1
3505005,100,100,1
3507352,100,100,1
3509091,100,99.06,1
3518167,100,100,1
3521044,98.67,100,1
3521306,100,100,1
3530955,100,100,1
3555699,100,100,1
3556275,100,100,1
3560645,100,100,1
3565237,100,100,1
3566943,98.11,98.44,1
3571834,100,100,1
3573636,100,100,1
3576667,100,100,1
3577958,100,100,1
3614982,100,100,1
3621423,100,100,1
3624486,100,100,1
3625065,100,100,1
3638093,100,99.03,1
3647041,100,100,1
3658266,100,100,1
3660706,100,100,1
3670040,100,100,1
3679949,100,100,1
3681548,100,100,1
3685141,100,100,1
3690016,98.7,98.59,1
3691227,100,100,1
3693681,100,98.81,1
3696181,99,100,1
3697708,100,100,1
3714757,98.57,100,1
3720781,100,100,1
3727836,100,100,1
3771628,100,100,1
3772616,100,100,1
3785946,100,100,1
3786033,100,100,1
3788365,100,100,1
3798095,100,100,1
3806339,100,100,1
3808103,100,100,1
3811629,100,100,1
3815477,100,100,1
3819277,100,98.97,1
3820446,34.67,33.33,1
3820449,36,35.19,1
3820545,35.16,30.49,1
3829770,100,100,1
3830695,100,100,1
3836739,100,100,1
3841663,28.47,23.16,1
3851888,100,100,1
3864995,100,100,1
3869014,100,100,1
3871246,100,100,1
3874726,100,100,1
3885886,100,100,1
3893480,100,100,1
3898869,100,100,1
3901657,100,100,1
3905656,100,100,1
3909235,100,100,1
3921144,100,100,1
3922836,100,100,1
3958403,100,100,1
3984321,100,100,1
3989914,100,100,1
3994898,100,100,1
4005114,100,100,1
4005607,100,100,1
4008747,100,100,1
4008884,100,100,1
4012219,100,100,1
4024273,100,100,1
4028292,99.07,100,1
4028752,100,100,1
4029236,100,100,1
4039285,100,100,1
4053050,96.88,100,1
4054637,100,100,1
4056416,100,100,1
4067152,100,100,1
4069292,100,98.46,1
4078614,100,100,1
4078863,100,100,1
4085046,100,98.86,1
4089058,100,100,1
4095295,100,99.25,1
4105757,100,100,1
4107074,100,98.86,1
4112429,100,100,1
4116682,100,98.94,1
4117161,100,100,1
4119246,100,100,1
4120983,100,100,1
4121675,100,100,1
4124608,100,100,1
4130376,100,100,1
4130711,100,100,1
4138377,100,100,1
4145737,100,100,1
4149242,100,100,1
4151855,100,100,1
4152190,100,100,1
4156239,100,100,1
4156503,100,100,1
4158361,98.86,100,1
4159195,100,100,1
4159239,100,100,1
4163107,100,100,1
4165778,100,100,1
4179089,100,100,1
4182695,100,100,1
4188020,100,100,1
4197138,100,100,1
4197189,100,100,1
4200220,100,100,1
4201384,100,100,1
4202383,100,100,1
4205120,100,100,1
4210876,100,100,1
4214963,100,100,1
4215484,100,100,1
4216255,100,100,1
4217557,100,100,1
4223172,100,100,1
4230381,100,100,1
4232327,100,100,1
4234664,100,100,1
4240671,100,100,1
4247646,100,100,1
4251297,100,100,1
4255922,100,100,1
4257220,98.63,97.4,1
4261499,100,100,1
4263279,100,100,1
4268548,100,100,1
4269387,100,100,1
4269606,98.82,98.94,1
4284570,100,100,1
4285500,98.95,100,1
4287164,100,100,1
4287361,100,100,1
4288850,100,100,1
4289953,100,100,1
4290564,100,100,1
4290827,100,100,1
4296015,100,100,1
4307179,100,100,1
4313128,100,100,1
4314645,100,100,1
4316566,100,100,1
4323006,100,100,1
4329782,100,100,1
4334425,100,100,1
4336597,100,100,1
4338732,100,100,1
4347383,100,100,1
4357597,100,100,1
4358670,100,100,1
4359165,100,100,1
4366195,99.01,100,1
4367649,100,100,1
4372353,100,100,1
4374228,100,100,1
4377033,100,100,1
4383655,100,100,1
4384007,100,100,1
4385187,100,100,1
4386142,100,100,1
4386228,100,100,1
4393178,98.91,100,1
4394210,100,100,1
4395387,100,98.39,1
4400288,100,98.75,1
4407588,100,100,1
4408920,100,100,1
4408923,100,100,1
