Position,Freq_D,Freq_R,SNPs
2745889,100,100,1
2753536,100,100,1
2764939,100,99.16,1
2790458,100,100,1
2791098,100,100,1
2791475,100,100,1
2807486,98.67,100,1
2825466,100,100,1
2841022,100,100,1
2841549,100,100,1
2847281,100,100,1
2857014,100,99.15,1
2858669,100,100,1
2868659,100,100,1
2870386,100,100,1
2871048,100,100,1
2878980,100,100,1
2881455,100,100,1
2886570,100,100,1
2893238,100,99.13,1
2894854,100,100,1
2897871,100,100,1
2905835,100,100,1
2906918,100,100,1
2919015,100,99.31,1
2925962,100,100,1
2927511,100,99.38,1
2946157,100,100,1
2953307,100,100,1
2955233,100,100,1
2959324,100,99.19,1
2968913,100,100,1
2970017,100,100,1
2970018,100,100,1
2970019,100,100,1
2980970,100,99.38,1
2985216,100,100,1
2988630,100,100,1
2994187,100,100,1
3000362,100,100,1
3003115,100,100,1
3006767,100,100,1
3006898,100,100,1
3007238,100,99.2,1
3010420,100,100,1
3013469,100,100,1
3025646,100,100,1
3027606,100,100,1
3027798,100,99.29,1
3029610,100,100,1
3031168,100,100,1
3037377,96.43,100,1
3065293,100,100,1
3069167,100,100,1
3069805,100,100,1
3073868,100,100,1
3088625,100,100,1
3089679,100,100,1
3099269,100,100,1
3104189,100,100,1
3105144,100,100,1
3108055,100,100,1
3108674,100,100,1
3112877,100,100,1
3118449,100,100,1
3133054,100,100,1
3133055,100,100,1
3135896,100,92.16,1
3135961,100,100,1
3135962,100,100,1
3137237,100,100,1
3151744,100,100,1
3158935,100,99.13,1
3165074,100,100,1
3174496,100,100,1
3175702,100,100,1
3178445,100,100,1
3180988,100,100,1
3188769,100,99.32,1
3189242,100,100,1
3189580,100,99.46,1
3191027,100,100,1
3195731,100,100,1
3200304,100,100,1
3207297,100,100,1
3214790,100,100,1
3231680,100,100,1
3232718,53.21,75,1
3232815,100,100,1
3236230,98.41,100,1
3243630,100,100,1
3244414,100,100,1
3247874,100,100,1
3254880,100,100,1
3260301,100,100,1
3266030,100,99.15,1
3267743,100,100,1
3271037,100,100,1
3272654,100,100,1
3273138,100,100,1
3296721,100,99.22,1
3298563,100,100,1
3302683,100,100,1
3311119,100,100,1
3312632,100,100,1
3314412,100,100,1
3326554,100,100,1
3335708,98.36,100,1
3336587,96.67,100,1
3336646,100,100,1
3352932,100,100,1
3354896,100,100,1
3356017,100,100,1
3369869,100,100,1
3371260,100,100,1
3401871,100,100,1
3404376,100,100,1
3415332,100,99.34,1
3418328,100,100,1
3418330,100,100,1
3420825,100,100,1
3422742,100,100,1
3426795,98.7,100,1
3427694,100,100,1
3429202,100,100,1
3440542,100,100,1
3450033,100,100,1
3450725,100,100,1
3454263,100,100,1
3455686,100,100,1
3457514,100,100,1
3460986,100,100,1
3464629,98.75,100,1
3467465,100,100,1
3475159,100,100,1
3480474,100,100,1
3480789,100,100,1
3484012,100,100,1
3498418,100,100,1
3504930,97.83,100,1
3505005,100,100,1
3509091,100,100,1
3514512,100,100,1
3521044,100,100,1
3530955,100,100,1
3548641,100,100,1
3555699,100,100,1
3560645,100,100,1
3561155,100,100,1
3566943,100,100,1
3567606,98.46,99.1,1
3571834,100,100,1
3573636,100,100,1
3577958,100,100,1
3594124,98.95,98.07,1
3610441,100,99.46,1
3612009,100,100,1
3621423,100,100,1
3624486,100,100,1
3638093,100,99.41,1
3647041,100,100,1
3658266,100,100,1
3670040,100,100,1
3676977,100,100,1
3679949,100,100,1
3681548,100,100,1
3690016,100,100,1
3693681,98.78,99.5,1
3696181,100,100,1
3697708,100,98.95,1
3705806,100,100,1
3771628,100,100,1
3772616,100,100,1
3776706,100,100,1
3785946,100,100,1
3786033,100,100,1
3788365,100,100,1
3798126,100,99.21,1
3808103,100,100,1
3811629,100,100,1
3815477,100,100,1
3820446,54.55,14.55,1
3820449,53.03,16.95,1
3820545,23.29,27.61,1
3825560,98.59,100,1
3829152,100,100,1
3830695,100,100,1
3832900,100,100,1
3835082,100,100,1
3851888,100,100,1
3859376,100,100,1
3871246,100,100,1
3873392,100,100,1
3874191,100,100,1
3874726,100,100,1
3881187,100,100,1
3893480,100,100,1
3898869,98.99,100,1
3909235,100,100,1
3917469,100,100,1
3922836,100,100,1
3977226,100,100,1
3983271,100,100,1
3984321,100,100,1
3989914,100,100,1
3994898,100,100,1
4005114,100,99.39,1
4008747,100,100,1
4012219,100,100,1
4028752,98.72,100,1
4038287,100,99.24,1
4042761,100,100,1
4043365,100,100,1
4054637,100,100,1
4056416,100,100,1
4067152,100,100,1
4078863,100,100,1
4081458,32.18,0,2
4088346,100,100,1
4089058,100,100,1
4095295,99,100,1
4105757,100,100,1
4107074,100,100,1
4109354,100,100,1
4112429,100,100,1
4116682,98.84,100,1
4117161,100,100,1
4118601,100,100,1
4119246,100,100,1
4120983,43.37,41.94,1
4121675,100,100,1
4125549,100,98.35,1
4130711,100,100,1
4135112,100,100,1
4138377,100,100,1
4145737,100,99.23,1
4146330,100,100,1
4151855,100,100,1
4156239,100,100,1
4156503,100,100,1
4158361,100,99.34,1
4159195,100,100,1
4163944,100,100,1
4174564,100,100,1
4176931,100,99.25,1
4179089,98.75,100,1
4197189,100,100,1
4200220,100,99.47,1
4202383,100,100,1
4205120,100,100,1
4210876,98.53,100,1
4215484,100,100,1
4216255,100,100,1
4217557,100,100,1
4218350,100,100,1
4220174,100,99.38,1
4223172,100,100,1
4232327,100,99.5,1
4233299,100,99.34,1
4239763,100,100,1
4240671,100,100,1
4247646,100,100,1
4251297,98.75,100,1
4261499,100,100,1
4263279,100,99.4,1
4263367,100,100,1
4264218,100,100,1
4264219,100,100,1
4269387,100,100,1
4269606,100,100,1
4287164,100,100,1
4287361,100,100,1
4288405,100,100,1
4289953,100,100,1
4290564,100,100,1
4290827,100,100,1
4293072,100,100,1
4296015,100,100,1
4311871,100,100,1
4313128,100,100,1
4314645,100,100,1
4315384,100,100,1
4316566,100,100,1
4319652,100,100,1
4320050,100,100,1
4323006,98,100,1
4329782,100,100,1
4334425,100,100,1
4336597,100,100,1
4338592,100,100,1
4340330,100,100,1
4354895,100,100,1
4357597,100,100,1
4359165,100,100,1
4359195,100,100,1
4360119,100,100,1
4366195,98.36,100,1
4366547,100,100,1
4367649,100,100,1
4372353,100,100,1
4372661,100,100,1
4373475,100,99.39,1
4373496,98.75,100,1
4374228,100,100,1
4377033,100,100,1
4377447,100,99.34,1
4383094,100,100,1
4383632,100,100,1
4383655,100,100,1
4384007,100,100,1
4385187,96.15,99.26,1
4386142,100,100,1
4386228,100,100,1
4390879,100,98.25,1
4391553,100,100,1
4393178,100,100,1
4394210,98.55,100,1
4395387,98.44,100,1
4395964,100,100,1
4403900,100,100,1
4407588,100,100,1
4408156,100,100,1
4408920,100,99.19,1
4408923,100,100,1
