Position,Freq_D,Freq_R,SNPs
4095728,100,100,1
4097503,100,100,1
4103579,100,100,1
4105757,100,100,1
4107074,100,100,1
4112429,100,100,1
4116682,100,100,1
4117161,100,100,1
4119246,100,100,1
4120926,33.33,31.69,1
4120983,29.66,32.05,1
4121675,100,100,1
4121727,100,100,1
4130711,100,100,1
4138377,100,99.06,1
4145737,100,100,1
4146314,100,100,1
4156239,100,100,1
4156503,100,100,1
4158361,100,99.07,1
4178354,100,99,1
4178709,98.65,100,1
4179089,100,100,1
4185782,100,100,1
4194000,100,100,1
4197189,100,100,1
4200220,100,100,1
4202383,100,100,1
4208218,100,100,1
4210876,100,100,1
4215484,100,100,1
4216255,100,100,1
4216779,100,100,1
4217557,100,99.18,1
4232327,100,100,1
4239298,100,100,1
4240671,100,100,1
4242803,100,100,1
4247646,100,100,1
4251297,100,100,1
4256758,100,100,1
4261499,100,100,1
4263279,100,100,1
4269387,100,100,1
4269606,100,100,1
4284347,100,100,1
4287164,100,100,1
4287361,100,100,1
4289953,100,100,1
4290564,100,100,1
4290827,100,100,1
4306929,100,100,1
4313128,100,100,1
4316566,100,99.22,1
4323006,100,100,1
4323348,100,100,1
4323355,100,100,1
4329782,100,100,1
4331585,100,100,1
4334277,100,100,1
4334425,100,100,1
4336597,100,100,1
4340006,100,100,1
4352475,100,100,1
4357123,100,100,1
4359667,100,100,1
4362807,100,100,1
4365461,98.9,100,1
4367649,100,100,1
4368012,100,100,1
4372353,100,100,1
4374228,100,100,1
4377033,100,100,1
4383655,100,100,1
4384007,100,100,1
4384112,100,100,1
4384417,96.55,100,1
4385187,100,100,1
4386142,100,100,1
4386709,100,100,1
4394210,100,98.77,1
4395387,100,100,1
4399185,100,100,1
4400246,100,100,1
4404034,98.8,100,1
4404832,100,100,1
4407588,100,100,1
4408920,100,100,1
4408923,100,100,1
